label,removed_id,retained_id,task,score,remaining_removed,remaining_retained,same_trajectory,action_rmse,state_l2
cross_0.9985,episode_0026_20260421_150856_396048:13,episode_0027_20260421_150917_326437:12,pick up the book and place it in the back compartment of the caddy,0.9986447691917419,22,18,False,0.030715346336364746,0.05710286647081375
cross_0.9985,episode_0041_20260421_151903_896858:52,episode_0016_20260421_155154_891362:54,put both moka pots on the stove,0.9986263513565063,22,19,False,0.12223561853170395,0.05605602636933327
cross_0.9985,episode_0003_20260421_145442_230258:35,episode_0000_20260421_145256_951882:36,put both the alphabet soup and the tomato sauce in the basket,0.9985544085502625,23,21,False,0.13419118523597717,0.05183516442775726
cross_0.9985,episode_0025_20260421_150833_216666:11,episode_0010_20260421_154931_315472:11,pick up the book and place it in the back compartment of the caddy,0.9985396862030029,23,21,False,0.36269810795783997,0.05430401861667633
cross_0.9985,episode_0026_20260421_150856_396048:12,episode_0027_20260421_150917_326437:11,pick up the book and place it in the back compartment of the caddy,0.9986279010772705,23,19,False,0.025185074657201767,0.06448502838611603
cross_0.9985,episode_0041_20260421_151903_896858:51,episode_0016_20260421_155154_891362:53,put both moka pots on the stove,0.9986923933029175,23,20,False,0.06643960624933243,0.04170912131667137
cross_0.9985,episode_0014_20260421_155029_148974:26,episode_0038_20260421_151615_368946:32,put both the alphabet soup and the cream cheese box in the basket,0.998515248298645,24,22,False,0.09604127705097198,0.08920412510633469
cross_0.9985,episode_0025_20260421_150833_216666:10,episode_0010_20260421_154931_315472:10,pick up the book and place it in the back compartment of the caddy,0.9986672401428223,24,22,False,0.054831039160490036,0.04703918471932411
cross_0.9985,episode_0026_20260421_150856_396048:11,episode_0027_20260421_150917_326437:10,pick up the book and place it in the back compartment of the caddy,0.998599648475647,24,20,False,0.05579136312007904,0.07348672300577164
cross_0.9985,episode_0041_20260421_151903_896858:50,episode_0016_20260421_155154_891362:52,put both moka pots on the stove,0.9986686110496521,24,21,False,0.07961049675941467,0.051288314163684845
cross_0.9985,episode_0025_20260421_150833_216666:9,episode_0010_20260421_154931_315472:9,pick up the book and place it in the back compartment of the caddy,0.9987061023712158,25,23,False,0.06730294972658157,0.04253562539815903
cross_0.9985,episode_0026_20260421_150856_396048:10,episode_0027_20260421_150917_326437:9,pick up the book and place it in the back compartment of the caddy,0.9985649585723877,25,21,False,0.048231594264507294,0.08703101426362991
cross_0.9985,episode_0041_20260421_151903_896858:49,episode_0016_20260421_155154_891362:51,put both moka pots on the stove,0.9986497759819031,25,22,False,0.0399639867246151,0.05418167635798454
cross_0.9985,episode_0025_20260421_150833_216666:8,episode_0010_20260421_154931_315472:8,pick up the book and place it in the back compartment of the caddy,0.99869704246521,26,24,False,0.03249061852693558,0.05023782700300217
cross_0.9985,episode_0026_20260421_150856_396048:9,episode_0027_20260421_150917_326437:8,pick up the book and place it in the back compartment of the caddy,0.9985066652297974,26,22,False,0.08653081953525543,0.10410387068986893
cross_0.9985,episode_0029_20260421_151037_202698:4,episode_0027_20260421_150917_326437:5,pick up the book and place it in the back compartment of the caddy,0.9985406994819641,26,25,False,0.15971961617469788,0.05520932003855705
cross_0.9985,episode_0041_20260421_151903_896858:48,episode_0016_20260421_155154_891362:50,put both moka pots on the stove,0.998645544052124,26,23,False,0.030544599518179893,0.05835304781794548
cross_0.9985,episode_0025_20260421_150833_216666:7,episode_0010_20260421_154931_315472:7,pick up the book and place it in the back compartment of the caddy,0.9986804127693176,27,25,False,0.08463900536298752,0.05550210550427437
cross_0.9985,episode_0026_20260421_150856_396048:8,episode_0027_20260421_150917_326437:7,pick up the book and place it in the back compartment of the caddy,0.9985272884368896,27,23,False,0.06172403320670128,0.09599777311086655
cross_0.9985,episode_0029_20260421_151037_202698:3,episode_0027_20260421_150917_326437:4,pick up the book and place it in the back compartment of the caddy,0.9985538721084595,27,26,False,0.11755692213773727,0.05261440947651863
cross_0.9985,episode_0041_20260421_151903_896858:47,episode_0016_20260421_155154_891362:49,put both moka pots on the stove,0.9986107349395752,27,24,False,0.03741183131933212,0.0680612251162529
cross_0.9985,episode_0025_20260421_150833_216666:6,episode_0010_20260421_154931_315472:6,pick up the book and place it in the back compartment of the caddy,0.9986577033996582,28,26,False,0.046086959540843964,0.05594984441995621
cross_0.9985,episode_0026_20260421_150856_396048:7,episode_0027_20260421_150917_326437:6,pick up the book and place it in the back compartment of the caddy,0.9985820055007935,28,24,False,0.03973348066210747,0.0840068832039833
cross_0.9985,episode_0029_20260421_151037_202698:2,episode_0027_20260421_150917_326437:3,pick up the book and place it in the back compartment of the caddy,0.9985432028770447,28,27,False,0.0988127663731575,0.0535980649292469
cross_0.9985,episode_0041_20260421_151903_896858:46,episode_0016_20260421_155154_891362:48,put both moka pots on the stove,0.9985736608505249,28,25,False,0.035961441695690155,0.07574893534183502
cross_0.9985,episode_0025_20260421_150833_216666:5,episode_0010_20260421_154931_315472:5,pick up the book and place it in the back compartment of the caddy,0.9986555576324463,29,27,False,0.03862617909908295,0.05913514271378517
cross_0.9985,episode_0026_20260421_150856_396048:6,episode_0027_20260421_150917_326437:5,pick up the book and place it in the back compartment of the caddy,0.9985829591751099,29,25,False,0.0234102513641119,0.08172796666622162
cross_0.9985,episode_0041_20260421_151903_896858:45,episode_0016_20260421_155154_891362:47,put both moka pots on the stove,0.9985531568527222,29,26,False,0.0669826939702034,0.08395841717720032
cross_0.9985,episode_0025_20260421_150833_216666:4,episode_0010_20260421_154931_315472:4,pick up the book and place it in the back compartment of the caddy,0.9986295700073242,30,28,False,0.026179872453212738,0.06330850720405579
cross_0.9985,episode_0026_20260421_150856_396048:5,episode_0027_20260421_150917_326437:4,pick up the book and place it in the back compartment of the caddy,0.9986214637756348,30,26,False,0.07029486447572708,0.06949837505817413
cross_0.9985,episode_0041_20260421_151903_896858:44,episode_0016_20260421_155154_891362:46,put both moka pots on the stove,0.9985687732696533,30,27,False,0.03537452593445778,0.08004967868328094
cross_0.9985,episode_0025_20260421_150833_216666:3,episode_0010_20260421_154931_315472:3,pick up the book and place it in the back compartment of the caddy,0.998656690120697,31,29,False,0.037969060242176056,0.06048700958490372
cross_0.9985,episode_0026_20260421_150856_396048:4,episode_0027_20260421_150917_326437:3,pick up the book and place it in the back compartment of the caddy,0.9985958337783813,31,27,False,0.1168258786201477,0.0746752992272377
cross_0.9985,episode_0041_20260421_151903_896858:43,episode_0016_20260421_155154_891362:45,put both moka pots on the stove,0.998556911945343,31,28,False,0.016519276425242424,0.08089739084243774
cross_0.9985,episode_0025_20260421_150833_216666:2,episode_0010_20260421_154931_315472:2,pick up the book and place it in the back compartment of the caddy,0.9986429214477539,32,30,False,0.021152688190340996,0.06571158766746521
cross_0.9985,episode_0026_20260421_150856_396048:3,episode_0027_20260421_150917_326437:3,pick up the book and place it in the back compartment of the caddy,0.9985239505767822,32,27,False,0.055351778864860535,0.08886456489562988
cross_0.9985,episode_0041_20260421_151903_896858:42,episode_0016_20260421_155154_891362:44,put both moka pots on the stove,0.9985630512237549,32,29,False,0.0779789537191391,0.07368709146976471
cross_0.9985,episode_0025_20260421_150833_216666:1,episode_0010_20260421_154931_315472:0,pick up the book and place it in the back compartment of the caddy,0.9986675977706909,33,32,False,0.09784800559282303,0.04710809886455536
cross_0.9985,episode_0026_20260421_150856_396048:2,episode_0027_20260421_150917_326437:1,pick up the book and place it in the back compartment of the caddy,0.9985778331756592,33,29,False,0.10636860877275467,0.06505777686834335
cross_0.9985,episode_0041_20260421_151903_896858:41,episode_0016_20260421_155154_891362:42,put both moka pots on the stove,0.9985846877098083,33,31,False,0.08760034292936325,0.07222019881010056
cross_0.9985,episode_0025_20260421_150833_216666:0,episode_0010_20260421_154931_315472:0,pick up the book and place it in the back compartment of the caddy,0.9986971616744995,34,32,False,0.04927787557244301,0.043363019824028015
cross_0.9985,episode_0026_20260421_150856_396048:1,episode_0027_20260421_150917_326437:1,pick up the book and place it in the back compartment of the caddy,0.9985597133636475,34,29,False,0.03526805713772774,0.06544617563486099
cross_0.9985,episode_0041_20260421_151903_896858:40,episode_0016_20260421_155154_891362:41,put both moka pots on the stove,0.9985073804855347,34,32,False,0.049874454736709595,0.08534363657236099
cross_0.9985,episode_0026_20260421_150856_396048:0,episode_0027_20260421_150917_326437:0,pick up the book and place it in the back compartment of the caddy,0.9986023306846619,35,30,False,0.031325772404670715,0.059163033962249756
cross_0.9985,episode_0023_20260421_150743_357926:7,episode_0024_20260421_150808_433812:8,put the white mug on the left plate and put the yellow and white mug on the right plate,0.9986650943756104,36,33,False,0.4818809926509857,0.038653306663036346
cross_0.9985,episode_0023_20260421_150743_357926:6,episode_0024_20260421_150808_433812:7,put the white mug on the left plate and put the yellow and white mug on the right plate,0.9985787868499756,37,34,False,0.047118037939071655,0.053260140120983124
cross_0.9985,episode_0030_20260421_151104_740343:9,episode_0032_20260421_151156_252142:8,put the white mug on the plate and put the chocolate pudding to the right of the plate,0.998509407043457,37,35,False,0.12783682346343994,0.0800921693444252
cross_0.9985,episode_0023_20260421_150743_357926:5,episode_0024_20260421_150808_433812:5,put the white mug on the left plate and put the yellow and white mug on the right plate,0.9985940456390381,38,36,False,0.06893511116504669,0.06384015083312988
cross_0.9985,episode_0030_20260421_151104_740343:8,episode_0032_20260421_151156_252142:7,put the white mug on the plate and put the chocolate pudding to the right of the plate,0.9986406564712524,38,36,False,0.10398656129837036,0.054676223546266556
cross_0.9985,episode_0023_20260421_150743_357926:4,episode_0024_20260421_150808_433812:4,put the white mug on the left plate and put the yellow and white mug on the right plate,0.9986171126365662,39,37,False,0.12711498141288757,0.05651403218507767
cross_0.9985,episode_0030_20260421_151104_740343:7,episode_0032_20260421_151156_252142:6,put the white mug on the plate and put the chocolate pudding to the right of the plate,0.9986763000488281,39,37,False,0.07529228925704956,0.04773014411330223
cross_0.9985,episode_0005_20260421_145548_769987:9,episode_0009_20260421_145756_420411:10,put both the cream cheese box and the butter in the basket,0.9985660314559937,40,38,False,0.0515841469168663,0.05869971215724945
cross_0.9985,episode_0009_20260421_145756_420411:8,episode_0007_20260421_145652_045135:7,put both the cream cheese box and the butter in the basket,0.9985572099685669,40,38,False,0.11388043314218521,0.05775389075279236
cross_0.9985,episode_0023_20260421_150743_357926:3,episode_0024_20260421_150808_433812:3,put the white mug on the left plate and put the yellow and white mug on the right plate,0.9986346960067749,40,38,False,0.09047180414199829,0.04658190906047821
cross_0.9985,episode_0030_20260421_151104_740343:6,episode_0032_20260421_151156_252142:4,put the white mug on the plate and put the chocolate pudding to the right of the plate,0.9985411167144775,40,39,False,0.041534509509801865,0.05789029970765114
cross_0.9985,episode_0005_20260421_145548_769987:8,episode_0009_20260421_145756_420411:9,put both the cream cheese box and the butter in the basket,0.9986489415168762,41,39,False,0.08975522220134735,0.04087486118078232
cross_0.9985,episode_0023_20260421_150743_357926:2,episode_0024_20260421_150808_433812:3,put the white mug on the left plate and put the yellow and white mug on the right plate,0.9985096454620361,41,38,False,0.1596325933933258,0.07004927843809128
cross_0.9985,episode_0030_20260421_151104_740343:5,episode_0032_20260421_151156_252142:3,put the white mug on the plate and put the chocolate pudding to the right of the plate,0.9985578060150146,41,40,False,0.06378690153360367,0.049256738275289536
cross_0.9985,episode_0005_20260421_145548_769987:7,episode_0006_20260421_145620_818834:8,put both the cream cheese box and the butter in the basket,0.9985883235931396,42,39,False,0.1277831345796585,0.07344983518123627
cross_0.9985,episode_0009_20260421_145756_420411:6,episode_0006_20260421_145620_818834:6,put both the cream cheese box and the butter in the basket,0.9985032677650452,42,41,False,0.07812634110450745,0.07896184921264648
cross_0.9985,episode_0021_20260421_150651_911856:2,episode_0022_20260421_150717_548811:2,put the white mug on the left plate and put the yellow and white mug on the right plate,0.9985072016716003,42,40,False,0.07089200615882874,0.046204693615436554
cross_0.9985,episode_0023_20260421_150743_357926:1,episode_0024_20260421_150808_433812:1,put the white mug on the left plate and put the yellow and white mug on the right plate,0.9985251426696777,42,40,False,0.033116161823272705,0.05539926141500473
cross_0.9985,episode_0030_20260421_151104_740343:4,episode_0032_20260421_151156_252142:2,put the white mug on the plate and put the chocolate pudding to the right of the plate,0.9985955357551575,42,41,False,0.12069103866815567,0.04461703822016716
cross_0.9985,episode_0005_20260421_145548_769987:6,episode_0006_20260421_145620_818834:7,put both the cream cheese box and the butter in the basket,0.9985434412956238,43,40,False,0.09515918046236038,0.08181643486022949
cross_0.9985,episode_0009_20260421_145756_420411:5,episode_0006_20260421_145620_818834:5,put both the cream cheese box and the butter in the basket,0.9985424280166626,43,42,False,0.07304620742797852,0.06738625466823578
cross_0.9985,episode_0021_20260421_150651_911856:1,episode_0022_20260421_150717_548811:1,put the white mug on the left plate and put the yellow and white mug on the right plate,0.9985436201095581,43,41,False,0.07052634656429291,0.034579887986183167
cross_0.9985,episode_0023_20260421_150743_357926:0,episode_0024_20260421_150808_433812:0,put the white mug on the left plate and put the yellow and white mug on the right plate,0.9985718727111816,43,41,False,0.07914241403341293,0.04376650229096413
cross_0.9985,episode_0009_20260421_145756_420411:4,episode_0006_20260421_145620_818834:4,put both the cream cheese box and the butter in the basket,0.9985509514808655,44,43,False,0.07410868257284164,0.05643394589424133
cross_0.9985,episode_0021_20260421_150651_911856:0,episode_0022_20260421_150717_548811:0,put the white mug on the left plate and put the yellow and white mug on the right plate,0.9985212683677673,44,42,False,0.017054589465260506,0.04002105072140694
cross_0.9985,episode_0005_20260421_145548_769987:4,episode_0006_20260421_145620_818834:5,put both the cream cheese box and the butter in the basket,0.9985036849975586,45,42,False,0.04121674969792366,0.09028612822294235
cross_0.9985,episode_0009_20260421_145756_420411:3,episode_0006_20260421_145620_818834:3,put both the cream cheese box and the butter in the basket,0.9985349774360657,45,44,False,0.04481026157736778,0.04979918897151947
cross_0.9985,episode_0012_20260421_154958_870693:0,episode_0034_20260421_151316_981830:0,put the white mug on the plate and put the chocolate pudding to the right of the plate,0.9985801577568054,45,39,False,0.08398763835430145,0.02195870131254196
cross_0.9985,episode_0005_20260421_145548_769987:3,episode_0006_20260421_145620_818834:4,put both the cream cheese box and the butter in the basket,0.998519241809845,46,43,False,0.028244439512491226,0.08246489614248276
cross_0.9985,episode_0009_20260421_145756_420411:2,episode_0006_20260421_145620_818834:2,put both the cream cheese box and the butter in the basket,0.9985932111740112,46,45,False,0.0869065672159195,0.02800571173429489
cross_0.9985,episode_0009_20260421_145756_420411:1,episode_0006_20260421_145620_818834:1,put both the cream cheese box and the butter in the basket,0.9985858201980591,47,46,False,0.07887690514326096,0.019680067896842957
cross_0.9985,episode_0039_20260421_151648_760002:8,episode_0014_20260421_155029_148974:8,put both the alphabet soup and the cream cheese box in the basket,0.9985541701316833,47,42,False,0.08625929057598114,0.07517819851636887
cross_0.9985,episode_0009_20260421_145756_420411:0,episode_0006_20260421_145620_818834:0,put both the cream cheese box and the butter in the basket,0.9985664486885071,48,47,False,0.05035358667373657,0.019657958298921585
cross_0.9985,episode_0039_20260421_151648_760002:7,episode_0014_20260421_155029_148974:7,put both the alphabet soup and the cream cheese box in the basket,0.9985822439193726,48,43,False,0.07054655998945236,0.06791171431541443
cross_0.9985,episode_0039_20260421_151648_760002:6,episode_0015_20260421_155056_818708:6,put both the alphabet soup and the cream cheese box in the basket,0.9985209107398987,49,40,False,0.19950667023658752,0.07653991132974625
cross_0.9985,episode_0038_20260421_151615_368946:4,episode_0035_20260421_151345_521435:3,put both the alphabet soup and the cream cheese box in the basket,0.9986070990562439,50,45,False,0.14776848256587982,0.051060937345027924
cross_0.9985,episode_0038_20260421_151615_368946:3,episode_0035_20260421_151345_521435:2,put both the alphabet soup and the cream cheese box in the basket,0.9985600113868713,51,46,False,0.06627374142408371,0.052407748997211456
cross_0.9985,episode_0002_20260421_145406_965462:0,episode_0004_20260421_145514_975870:0,put both the alphabet soup and the tomato sauce in the basket,0.9985173344612122,54,53,False,0.03247947618365288,0.019184529781341553
cross_0.9985,episode_0041_20260421_151903_896858:18,episode_0040_20260421_151756_437258:19,put both moka pots on the stove,0.99850994348526,56,55,False,0.05566360056400299,0.0954471305012703
cross_0.9985,episode_0012_20260421_150109_113391:0,episode_0013_20260421_150147_027824:0,turn on the stove and put the moka pot on it,0.9985197186470032,60,45,False,0.1490047127008438,0.05014471337199211
cross_0.9985,episode_0041_20260421_151903_896858:0,episode_0040_20260421_151756_437258:1,put both moka pots on the stove,0.998542308807373,74,73,False,0.13096332550048828,0.05073769390583038
cross_0.9985,episode_0018_20260421_155250_742134:3,episode_0045_20260421_152322_258450:3,put the yellow and white mug in the microwave and close it,0.9985630512237549,77,46,False,0.16238731145858765,0.047766782343387604
cross_0.9985,episode_0018_20260421_155250_742134:2,episode_0049_20260421_152610_845700:1,put the yellow and white mug in the microwave and close it,0.9985918998718262,78,49,False,0.20087376236915588,0.05649325251579285
cross_0.9985,episode_0018_20260421_155250_742134:1,episode_0049_20260421_152610_845700:0,put the yellow and white mug in the microwave and close it,0.9986801743507385,79,50,False,0.20900972187519073,0.02663193829357624
cross_0.9985,episode_0018_20260421_155250_742134:0,episode_0049_20260421_152610_845700:0,put the yellow and white mug in the microwave and close it,0.9987186193466187,80,50,False,0.1442108452320099,0.013373469933867455
cross_0.9985,episode_0042_20260421_152010_071054:1,episode_0040_20260421_151756_437258:1,put both moka pots on the stove,0.9985295534133911,81,73,False,0.05882621556520462,0.06533101201057434
cross_0.9985,episode_0042_20260421_152010_071054:0,episode_0040_20260421_151756_437258:0,put both moka pots on the stove,0.9985731840133667,82,74,False,0.1467912346124649,0.04177750274538994
cross_0.9985,episode_0018_20260421_150514_387668:2,episode_0017_20260421_150415_357328:2,put the black bowl in the bottom drawer of the cabinet and close it,0.998525857925415,98,43,False,0.24629653990268707,0.04411287233233452
cross_0.998,episode_0004_20260421_154909_939096:48,episode_0011_20260421_150015_983808:50,turn on the stove and put the moka pot on it,0.9983376264572144,1,0,False,0.1116378977894783,0.126265749335289
cross_0.998,episode_0006_20260421_145620_818834:46,episode_0005_20260421_145548_769987:49,put both the cream cheese box and the butter in the basket,0.9980682730674744,1,0,False,0.11080196499824524,0.1456207036972046
cross_0.998,episode_0009_20260421_145756_420411:47,episode_0008_20260421_145723_705415:47,put both the cream cheese box and the butter in the basket,0.9980629682540894,1,0,False,0.6196988821029663,0.08937973529100418
cross_0.998,episode_0022_20260421_150717_548811:41,episode_0020_20260421_150623_961895:45,put the white mug on the left plate and put the yellow and white mug on the right plate,0.998275637626648,1,0,False,0.09234939515590668,0.13129518926143646
cross_0.998,episode_0024_20260421_150808_433812:40,episode_0023_20260421_150743_357926:43,put the white mug on the left plate and put the yellow and white mug on the right plate,0.9980679750442505,1,0,False,0.2537418007850647,0.1432105451822281
cross_0.998,episode_0025_20260421_150833_216666:33,episode_0026_20260421_150856_396048:35,pick up the book and place it in the back compartment of the caddy,0.9982820749282837,1,0,False,0.10649578273296356,0.15746691823005676
cross_0.998,episode_0023_20260421_150743_357926:42,episode_0024_20260421_150808_433812:41,put the white mug on the left plate and put the yellow and white mug on the right plate,0.9985437989234924,1,0,False,0.11157839000225067,0.0809568241238594
cross_0.998,episode_0034_20260421_151316_981830:38,episode_0012_20260421_154958_870693:45,put the white mug on the plate and put the chocolate pudding to the right of the plate,0.9980448484420776,1,0,False,0.11805365234613419,0.18600797653198242
cross_0.998,episode_0038_20260421_151615_368946:53,episode_0014_20260421_155029_148974:50,put both the alphabet soup and the cream cheese box in the basket,0.9985331892967224,1,0,False,0.06765788793563843,0.08300653100013733
cross_0.998,episode_0004_20260421_154909_939096:47,episode_0011_20260421_150015_983808:49,turn on the stove and put the moka pot on it,0.9982143640518188,2,1,False,0.07928692549467087,0.14488209784030914
cross_0.998,episode_0022_20260421_150717_548811:40,episode_0020_20260421_150623_961895:44,put the white mug on the left plate and put the yellow and white mug on the right plate,0.9981746673583984,2,1,False,0.1271352469921112,0.1406194120645523
cross_0.998,episode_0025_20260421_150833_216666:32,episode_0026_20260421_150856_396048:34,pick up the book and place it in the back compartment of the caddy,0.9982688426971436,2,1,False,0.073972187936306,0.1623048633337021
cross_0.998,episode_0023_20260421_150743_357926:41,episode_0024_20260421_150808_433812:41,put the white mug on the left plate and put the yellow and white mug on the right plate,0.9984081387519836,2,0,False,0.16805654764175415,0.07731899619102478
